AdvNote: 0, 0, 0, 16, 3
AdvNote: 0, 0, 0, 16, 6
AdvNote: 0, 0, 0, 17, 0
AdvNote: 0, 0, 0, 17, 3
AdvNote: 0, 0, 0, 17, 6
AdvNote: 0, 0, 0, 18, 0
AdvNote: 0, 0, 0, 18, 3
AdvNote: 0, 0, 0, 18, 6
AdvNote: 0, 0, 0, 19, 0
AdvNote: 0, 0, 0, 19, 3
AdvNote: 0, 0, 0, 19, 6
AdvNote: 0, 0, 0, 20, 0
AdvNote: 0, 0, 0, 20, 3
AdvNote: 0, 0, 0, 20, 6
AdvNote: 0, 0, 0, 21, 0
AdvNote: 0, 0, 0, 21, 3
AdvNote: 0, 0, 0, 21, 6
AdvNote: 0, 0, 0, 22, 0
AdvNote: 0, 0, 0, 22, 3
AdvNote: 0, 0, 0, 22, 6
AdvNote: 0, 0, 0, 23, 0
AdvNote: 0, 0, 0, 23, 3
AdvNote: 0, 0, 0, 23, 6
AdvNote: 0, 0, 0, 24, 0
AdvNote: 0, 0, 0, 24, 3
AdvNote: 0, 0, 0, 24, 6
AdvNote: 0, 0, 0, 25, 0
AdvNote: 0, 0, 0, 25, 3
AdvNote: 0, 0, 0, 25, 6

// Snare

AdvNote: 1, 0, 0, 0, 4
AdvNote: 1, 0, 0, 1, 4
AdvNote: 1, 0, 0, 2, 4
AdvNote: 1, 0, 0, 3, 4
AdvNote: 1, 0, 0, 4, 4
AdvNote: 1, 0, 0, 5, 4
AdvNote: 1, 0, 0, 6, 4
AdvNote: 1, 0, 0, 7, 4
AdvNote: 1, 0, 0, 8, 4
AdvNote: 1, 0, 0, 9, 4
AdvNote: 1, 0, 0, 10, 4
AdvNote: 1, 0, 0, 11, 4
AdvNote: 1, 0, 0, 12, 4
AdvNote: 1, 0, 0, 13, 4
AdvNote: 1, 0, 0, 14, 4
AdvNote: 1, 0, 0, 15, 4
AdvNote: 1, 0, 0, 16, 4
AdvNote: 1, 0, 0, 17, 4
AdvNote: 1, 0, 0, 18, 4
AdvNote: 1, 0, 0, 19, 4
AdvNote: 1, 0, 0, 20, 4
AdvNote: 1, 0, 0, 21, 4
AdvNote: 1, 0, 0, 22, 4
AdvNote: 1, 0, 0, 23, 4
AdvNote: 1, 0, 0, 24, 4
AdvNote: 1, 0, 0, 25, 4

// Sax
AdvNote: 3, 2, 0, 2, 0
AdvNote: 3, 2, 0, 2, 10
AdvNote: 4, 2, 0, 2, 12
AdvNote: 5, 2, 0, 2, 14
AdvNote: 7, 2, 0, 3, 0
AdvNote: 8, 2, 0, 3, 2
AdvNote: 4, 2, 0, 3, 6
AdvNote: 5, 2, 0, 3, 10
AdvNote: 4, 2, 0, 3, 12
AdvNote: 3, 2, 0, 4, 0
AdvNote: 3, 2, 0, 6, 0
AdvNote: 3, 2, 0, 6, 10
AdvNote: 4, 2, 0, 6, 12
AdvNote: 5, 2, 0, 6, 14
AdvNote: 6, 2, 0, 7, 0
AdvNote: 7, 2, 0, 7, 4
AdvNote: 8, 2, 0, 7, 6
AdvNote: 6, 2, 0, 7, 10
AdvNote: 7, 2, 0, 7, 12
AdvNote: 4, 2, 0, 10, 0
AdvNote: 4, 2, 0, 10, 10
AdvNote: 5, 2, 0, 10, 12
AdvNote: 8, 2, 0, 10, 14
AdvNote: 6, 2, 0, 11, 0
AdvNote: 7, 2, 0, 11, 2
AdvNote: 4, 2, 0, 11, 6
AdvNote: 5, 2, 0, 11, 10
AdvNote: 4, 2, 0, 12, 0
AdvNote: 6, 2, 0, 12, 2
AdvNote: 7, 2, 0, 12, 6
AdvNote: 6, 2, 0, 12, 10
AdvNote: 4, 2, 0, 12, 12
AdvNote: 3, 2, 0, 13, 0

EasyHigh: 0
AdvHigh: 0
