EasyNote: 1, 1, 0, 26, 1
EasyNote: 1, 1, 0, 26, 7
EasyNote: 1, 1, 0, 27, 0
EasyNote: 1, 1, 0, 27, 1
EasyNote: 1, 1, 0, 28, 0
EasyNote: 1, 1, 0, 28, 1
EasyNote: 1, 1, 0, 28, 7
EasyNote: 1, 1, 0, 29, 0
EasyNote: 1, 1, 0, 29, 1
EasyNote: 1, 1, 0, 30, 0
EasyNote: 1, 1, 0, 30, 1
EasyNote: 1, 1, 0, 30, 7
EasyNote: 1, 1, 0, 31, 0
EasyNote: 1, 1, 0, 31, 1

// snare pattern lmao
EasyNote: 2, 2, 0, 0, 4
EasyNote: 2, 2, 0, 1, 4
EasyNote: 2, 2, 0, 2, 4
EasyNote: 2, 2, 0, 3, 4
EasyNote: 2, 2, 0, 4, 4
EasyNote: 2, 2, 0, 5, 4
EasyNote: 2, 2, 0, 6, 4
EasyNote: 2, 2, 0, 7, 4
EasyNote: 2, 2, 0, 8, 4
EasyNote: 2, 2, 0, 9, 4
EasyNote: 2, 2, 0, 10, 4
EasyNote: 2, 2, 0, 11, 4
EasyNote: 2, 2, 0, 12, 4
EasyNote: 2, 2, 0, 13, 4
EasyNote: 2, 2, 0, 14, 4
EasyNote: 2, 2, 0, 15, 4
EasyNote: 2, 2, 0, 16, 4
EasyNote: 2, 2, 0, 17, 4
EasyNote: 2, 2, 0, 18, 4
EasyNote: 2, 2, 0, 19, 4
EasyNote: 2, 2, 0, 20, 4
EasyNote: 2, 2, 0, 21, 4
EasyNote: 2, 2, 0, 22, 4
EasyNote: 2, 2, 0, 23, 4
EasyNote: 2, 2, 0, 24, 4
EasyNote: 2, 2, 0, 25, 4
EasyNote: 2, 2, 0, 26, 4
EasyNote: 2, 2, 0, 27, 4
EasyNote: 2, 2, 0, 28, 4
EasyNote: 2, 2, 0, 29, 4
EasyNote: 2, 2, 0, 30, 4
EasyNote: 2, 2, 0, 31, 4

// Rattle
EasyNote: 3, 3, 0, 16, 3
EasyNote: 3, 3, 0, 17, 3
EasyNote: 3, 3, 0, 18, 3
EasyNote: 3, 3, 0, 19, 3
EasyNote: 3, 3, 0, 20, 3
EasyNote: 3, 3, 0, 21, 3
EasyNote: 3, 3, 0, 22, 3
EasyNote: 3, 3, 0, 23, 3

// TBD Advanced Notes
EasyHigh: 0
AdvHigh: 0
